step,reward,std,ci95
0,6.2,1.3,1.5
100000,28.8,4.4,5.0
200000,46.9,0.5,0.5
300000,61.5,11.4,12.9
400000,73.9,10.3,11.7
500000,81.8,9.3,10.5
600000,81.7,20.0,22.6
700000,85.7,16.6,18.8
800000,80.1,16.0,18.1
900000,86.0,18.2,20.6
1000000,91.9,14.7,16.7
1100000,99.4,7.5,8.5
1200000,98.6,4.2,4.7
1300000,102.9,2.3,2.6
1400000,112.2,6.6,7.4
1500000,109.4,2.6,2.9
1600000,104.7,10.7,12.2
1700000,116.3,6.6,7.4
1800000,127.2,3.5,3.9
1900000,141.3,15.6,17.6
