step,reward,seed
0,23.29069900512696,1
50030,49.947731018066406,1
100041,156.48117065429688,1
150007,155.1224822998047,1
200133,470.0104064941406,1
250100,923.4967041015624,1
300108,931.9205322265624,1
350013,921.2965087890624,1
400895,806.0645751953125,1
450457,933.1242065429688,1
500457,847.3068237304688,1
550989,843.2908935546875,1
600041,796.503173828125,1
650549,926.5020751953124,1
700413,930.0953369140624,1
750754,929.9017333984376,1
800392,896.1701049804688,1
850919,890.63525390625,1
900339,853.5125732421875,1
950370,846.8612060546875,1
1000417,927.9861450195312,1
1050880,907.5091552734376,1
1100356,864.5372314453125,1
1150679,929.0068359375,1
1200941,920.6455078125,1
1250941,931.4556884765624,1
1300966,927.8070068359376,1
1350309,891.0671997070312,1
1400309,933.4440307617188,1
1450309,932.8182373046876,1
1500309,814.3937377929688,1
1550309,906.9525146484376,1
1600240,923.9879150390624,1
1650230,922.8775634765624,1
1700629,909.0739135742188,1
1750629,931.44677734375,1
1800257,926.2210693359376,1
1850239,933.2688598632812,1
1900239,928.1183471679688,1
0,23.162220001220703,2
50041,57.64970016479492,2
100047,101.79061126708984,2
150045,309.0697021484375,2
200124,932.4708251953124,2
250496,511.8571166992188,2
300359,782.3742065429688,2
350136,922.4842529296876,2
400873,922.3675537109376,2
450141,930.1755981445312,2
500934,932.2803955078124,2
550661,931.9909057617188,2
600538,928.9021606445312,2
650538,932.1619262695312,2
700439,934.2623291015624,2
750963,925.6353759765624,2
800767,923.6376953125,2
850479,905.75830078125,2
900023,856.6448974609375,2
950193,843.0130004882812,2
1000823,931.6593017578124,2
1050998,935.0016479492188,2
1100574,933.9514770507812,2
1150574,929.6190185546876,2
1200177,915.87646484375,2
1250177,484.4097595214844,2
1300546,930.5628662109376,2
1350546,933.8543701171876,2
1400940,933.1257934570312,2
1450792,918.5167236328124,2
1500087,931.8218994140624,2
1550087,931.4612426757812,2
1600087,931.70751953125,2
1650087,934.06494140625,2
1700087,935.5,2
1750818,934.541015625,2
1800818,928.1968994140624,2
1850139,931.6617431640624,2
1900092,915.5994262695312,2
0,23.227703094482425,3
50130,60.51165008544922,3
100030,110.09639739990234,3
150349,110.64323425292967,3
200995,811.94921875,3
250587,374.1790771484375,3
300688,873.8346557617188,3
350224,858.1207275390625,3
400106,902.1326904296876,3
450548,769.7366943359375,3
500548,858.6574096679688,3
550874,934.9833984375,3
600348,930.66748046875,3
650140,862.2936401367188,3
700043,934.2139892578124,3
750358,907.8297729492188,3
800641,915.2059326171876,3
850329,129.97341918945312,3
900011,851.7196044921875,3
950581,920.7288208007812,3
1000118,912.3536987304688,3
1050808,930.0059814453124,3
1100808,812.3494873046875,3
1150236,932.1422119140624,3
1200681,922.5802612304688,3
1250277,835.1829833984375,3
1300566,881.6834106445312,3
1350103,929.1229248046876,3
1400318,719.44140625,3
1450384,928.5369873046876,3
1500253,929.87109375,3
1550704,928.5885620117188,3
1600704,905.6409912109376,3
1650704,932.11279296875,3
1700704,918.4339599609376,3
1750657,925.9518432617188,3
1800657,929.5052490234376,3
1850657,930.5184326171876,3
1900657,922.3816528320312,3
