step,reward,seed
0,3.855224609375,1
50000,5.116779327392578,1
100000,6.7549028396606445,1
150000,336.54901123046875,1
200000,495.68695068359375,1
250000,680.7559814453125,1
300000,713.99755859375,1
350000,824.1572265625,1
400000,831.7137451171875,1
450000,871.3142700195312,1
500000,869.3807373046875,1
550000,860.0379028320312,1
600000,856.66796875,1
650000,863.56640625,1
700000,881.6774291992188,1
750000,862.1475830078125,1
800000,862.1856689453125,1
850000,880.85888671875,1
900000,890.60302734375,1
950000,881.5323486328125,1
1000000,892.8714599609375,1
1050000,881.1453857421875,1
1100000,868.1121826171875,1
1150000,871.42041015625,1
1200000,871.2672729492188,1
1250000,882.302734375,1
1300000,882.4481201171875,1
1350000,885.6177978515625,1
1400000,884.97705078125,1
1450000,877.3211669921875,1
1500000,880.44775390625,1
1550000,885.1990966796875,1
1600000,878.1202392578125,1
1650000,887.8779296875,1
1700000,887.2279052734375,1
1750000,883.1484375,1
1800000,886.4973754882812,1
1850000,875.6181640625,1
1900000,891.0476684570312,1
1950000,890.4049682617188,1
2000000,891.1500854492188,1
0,5.492399215698242,2
50000,4.845413684844971,2
100000,8.020021438598633,2
150000,403.49615478515625,2
200000,703.4632568359375,2
250000,743.4364013671875,2
300000,796.92626953125,2
350000,739.3839721679688,2
400000,803.2735595703125,2
450000,815.1039428710938,2
500000,815.9529418945312,2
550000,841.9581298828125,2
600000,843.0321044921875,2
650000,833.2503051757812,2
700000,844.5123901367188,2
750000,842.6682739257812,2
800000,834.8148193359375,2
850000,833.7297973632812,2
900000,849.6110229492188,2
950000,843.9520263671875,2
1000000,845.86181640625,2
1050000,844.91259765625,2
1100000,839.5841064453125,2
1150000,849.4423828125,2
1200000,835.8201293945312,2
1250000,842.8723754882812,2
1300000,842.6431884765625,2
1350000,845.6124877929688,2
1400000,846.5496215820312,2
1450000,846.88720703125,2
1500000,837.1864013671875,2
1550000,837.2062377929688,2
1600000,839.2821044921875,2
1650000,849.68701171875,2
1700000,846.31396484375,2
1750000,846.4625854492188,2
1800000,846.8015747070312,2
1850000,853.77734375,2
1900000,855.2424926757812,2
1950000,859.9705810546875,2
2000000,854.8604736328125,2
0,5.305253028869629,3
50000,5.042250633239746,3
100000,7.811063289642334,3
150000,337.5425720214844,3
200000,513.18994140625,3
250000,692.7049560546875,3
300000,816.8797607421875,3
350000,760.705078125,3
400000,799.8911743164062,3
450000,817.7010498046875,3
500000,872.3328857421875,3
550000,869.4107666015625,3
600000,869.6971435546875,3
650000,896.3331298828125,3
700000,887.5902099609375,3
750000,890.0506591796875,3
800000,901.3434448242188,3
850000,900.2564697265625,3
900000,905.7096557617188,3
950000,911.7916870117188,3
1000000,916.0159912109376,3
1050000,907.0367431640624,3
1100000,912.3157348632812,3
1150000,916.6920166015624,3
1200000,919.2509765625,3
1250000,913.2869262695312,3
1300000,919.2219848632812,3
1350000,916.1781005859376,3
1400000,913.2359619140624,3
1450000,911.9220581054688,3
1500000,917.40771484375,3
1550000,925.6068115234376,3
1600000,913.9553833007812,3
1650000,915.4154052734376,3
1700000,913.3523559570312,3
1750000,910.9521484375,3
1800000,922.1162109375,3
1850000,919.3464965820312,3
1900000,913.8975830078124,3
1950000,917.2581176757812,3
2000000,927.2994995117188,3
