step,reward,seed
0,28.8167667388916,1
50000,215.53271484375,1
100000,900.4251708984375,1
150000,948.4510498046876,1
200000,958.60205078125,1
250000,972.92822265625,1
300000,980.9368896484376,1
350000,980.9951171875,1
400000,971.72900390625,1
450000,979.3508911132812,1
500000,986.4944458007812,1
550000,985.5693359375,1
600000,974.8897705078124,1
650000,975.2244262695312,1
700000,984.37939453125,1
750000,985.5314331054688,1
800000,986.39697265625,1
850000,979.07763671875,1
900000,980.6779174804688,1
950000,983.2711791992188,1
1000000,982.2421875,1
1050000,982.744140625,1
1100000,979.5730590820312,1
1150000,986.8484497070312,1
1200000,987.5875244140624,1
1250000,987.8059692382812,1
1300000,987.5565185546876,1
1350000,968.2820434570312,1
1400000,988.7113037109376,1
1450000,988.4119262695312,1
1500000,987.5302734375,1
1550000,986.9441528320312,1
1600000,982.5025634765624,1
1650000,981.0810546875,1
1700000,985.0988159179688,1
1750000,986.6947021484376,1
1800000,984.9567260742188,1
1850000,987.2567138671876,1
1900000,987.5866088867188,1
1950000,988.1419677734376,1
2000000,983.3876953125,1
0,20.78636741638184,2
50000,220.4874267578125,2
100000,927.4201049804688,2
150000,968.7535400390624,2
200000,965.3493041992188,2
250000,964.57666015625,2
300000,977.9630737304688,2
350000,977.1237182617188,2
400000,965.5164184570312,2
450000,959.6564331054688,2
500000,981.5592651367188,2
550000,985.5960083007812,2
600000,986.7869873046876,2
650000,985.1017456054688,2
700000,984.0089111328124,2
750000,986.2111206054688,2
800000,985.2029418945312,2
850000,984.9918212890624,2
900000,984.73876953125,2
950000,987.1525268554688,2
1000000,988.5750122070312,2
1050000,984.2918090820312,2
1100000,991.6158447265624,2
1150000,989.7672729492188,2
1200000,988.1725463867188,2
1250000,987.0579833984376,2
1300000,989.2394409179688,2
1350000,991.3355712890624,2
1400000,991.6115112304688,2
1450000,984.6572265625,2
1500000,990.8449096679688,2
1550000,991.1471557617188,2
1600000,990.58984375,2
1650000,992.2410278320312,2
1700000,992.2896728515624,2
1750000,992.5028076171876,2
1800000,990.8497314453124,2
1850000,987.3936767578124,2
1900000,992.9705200195312,2
1950000,989.8829345703124,2
2000000,989.3458862304688,2
0,40.53034591674805,3
50000,123.07365417480467,3
100000,930.5828247070312,3
150000,931.12255859375,3
200000,950.0263671875,3
250000,961.3624267578124,3
300000,958.18115234375,3
350000,973.04736328125,3
400000,980.6767578125,3
450000,984.6144409179688,3
500000,985.1290283203124,3
550000,980.7399291992188,3
600000,985.92822265625,3
650000,985.7359619140624,3
700000,986.59912109375,3
750000,988.9675903320312,3
800000,989.3225708007812,3
850000,988.5256958007812,3
900000,989.1209716796876,3
950000,987.6799926757812,3
1000000,989.47021484375,3
1050000,989.8967895507812,3
1100000,985.6666259765624,3
1150000,989.7305908203124,3
1200000,990.88671875,3
1250000,991.0732421875,3
1300000,990.9461059570312,3
1350000,989.4349365234376,3
1400000,990.0314331054688,3
1450000,988.0338745117188,3
1500000,990.7727661132812,3
1550000,984.3722534179688,3
1600000,991.1707153320312,3
1650000,991.0152587890624,3
1700000,991.70947265625,3
1750000,990.2492065429688,3
1800000,988.7825927734376,3
1850000,990.1365966796876,3
1900000,991.2659912109376,3
1950000,991.8967895507812,3
2000000,992.3987426757812,3
