step,reward,seed
0,5.356844425201416,1
50001,19.296085357666016,1
100080,51.3042221069336,1
150140,77.28382873535156,1
200074,121.28053283691406,1
250653,159.36758422851562,1
300226,262.8754577636719,1
350442,245.2569122314453,1
400411,370.9154052734375,1
450182,532.4451904296875,1
500647,552.677734375,1
550884,865.8968505859375,1
600511,769.057861328125,1
650237,301.1617431640625,1
700397,850.3182373046875,1
750774,878.8142700195312,1
800476,936.6043701171876,1
850500,935.7379760742188,1
900439,666.0634155273438,1
950445,930.2135009765624,1
1000779,929.9793701171876,1
1050163,868.4176635742188,1
1100143,687.6922607421875,1
1150506,933.7418212890624,1
1200228,855.7150268554688,1
1250228,936.8766479492188,1
1300120,928.6724853515624,1
1350543,934.3212890625,1
1400384,934.8968505859376,1
1450300,936.7927856445312,1
1500300,935.0198364257812,1
1550402,927.1884765625,1
1600015,933.5579833984376,1
1650663,812.5834350585938,1
1700790,934.6632690429688,1
1750997,881.8443603515625,1
1800938,933.6213989257812,1
1850237,935.1983642578124,1
1900300,786.9603271484375,1
1950735,934.9361572265624,1
0,5.39515495300293,2
50025,2.386826276779175,2
100093,36.83294677734375,2
150024,11.377345085144045,2
200110,81.16935729980469,2
250066,33.64741897583008,2
300016,122.40348815917967,2
350171,144.17787170410156,2
400233,258.8653259277344,2
450353,289.9864196777344,2
500374,298.2289123535156,2
550048,458.4048767089844,2
600336,750.397216796875,2
650680,780.5646362304688,2
700138,706.6807861328125,2
750330,924.1369018554688,2
800574,891.37744140625,2
850416,936.7581787109376,2
900205,917.0128173828124,2
950299,561.1056518554688,2
1000738,897.6619262695312,2
1050038,920.8873291015624,2
1100672,867.5504150390625,2
1150741,840.5054931640625,2
1200956,928.4808349609376,2
1250592,923.8359375,2
1300592,935.6051025390624,2
1350302,935.9488525390624,2
1400240,934.0904541015624,2
1450499,934.134765625,2
1500538,932.033203125,2
1550538,935.3896484375,2
1600092,933.2694091796876,2
1650937,933.6986083984376,2
1700763,697.7860107421875,2
1750642,867.5827026367188,2
1800276,933.9264526367188,2
1850013,935.2840576171876,2
1900836,934.2369384765624,2
1950721,934.6666259765624,2
0,4.721268653869629,3
50108,26.42215347290039,3
100025,26.606908798217773,3
150069,73.59175109863281,3
200093,92.9792709350586,3
250223,134.02658081054688,3
300678,174.96031188964844,3
350145,125.81734466552734,3
400253,246.593994140625,3
450218,368.9705200195313,3
500454,681.20556640625,3
550995,721.6105346679688,3
600445,387.0813598632813,3
650771,648.7998046875,3
700459,686.1153564453125,3
750471,920.7652587890624,3
800552,654.6301879882812,3
850039,932.923828125,3
900270,929.0714111328124,3
950574,930.4176635742188,3
1000878,919.2998046875,3
1050913,937.0407104492188,3
1100025,933.8778076171876,3
1150169,934.2224731445312,3
1200169,889.5653076171875,3
1250693,940.03271484375,3
1300207,771.692138671875,3
1350042,849.6431884765625,3
1400834,937.3318481445312,3
1450538,936.7156982421876,3
1500896,864.2642822265625,3
1550342,933.6319580078124,3
1600523,930.1394653320312,3
1650641,935.6966552734376,3
1700874,936.0985107421876,3
1750608,933.43017578125,3
1800481,791.7921142578125,3
1850703,936.3790283203124,3
1900703,935.7254028320312,3
1950014,935.99658203125,3
2000723,932.3919677734376,3
