step,reward,std,ci95
0,5.5,1.6,1.8
100000,4.7,0.7,0.8
200000,4.9,0.5,0.5
300000,4.9,0.5,0.6
400000,4.7,0.3,0.3
500000,4.7,0.4,0.5
600000,5.3,0.5,0.6
700000,5.1,0.2,0.2
800000,4.7,0.3,0.4
900000,4.6,0.2,0.2
1000000,4.5,0.5,0.5
1100000,4.7,0.4,0.5
1200000,5.0,0.2,0.2
1300000,5.2,0.2,0.3
1400000,7.1,1.7,1.9
1500000,19.5,13.4,15.1
1600000,50.7,55.1,62.3
1700000,103.9,72.5,82.0
1800000,161.3,71.3,80.6
1900000,212.9,57.1,64.6
2000000,264.5,44.1,49.9
