step,reward,std,ci95
0,5.5,1.3,1.5
100000,6.3,1.8,2.1
200000,7.3,0.7,0.8
300000,6.0,1.0,1.1
400000,6.4,1.0,1.1
500000,7.4,1.3,1.5
600000,7.9,0.7,0.8
700000,7.1,0.4,0.4
800000,6.5,0.2,0.2
900000,5.7,0.6,0.7
1000000,6.5,1.4,1.6
1100000,6.5,2.1,2.4
1200000,6.6,1.6,1.9
1300000,6.1,1.4,1.5
1400000,7.7,1.5,1.7
1500000,7.2,0.4,0.4
1600000,5.9,0.3,0.3
1700000,5.9,0.3,0.3
1800000,5.7,0.8,0.9
1900000,6.6,0.3,0.3
2000000,6.5,1.0,1.1
