step,reward,std,ci95
0,0.6,0.0,0.0
100000,2.0,1.1,1.2
200000,3.0,3.1,3.5
300000,140.3,23.2,26.3
400000,202.7,5.9,6.7
500000,250.2,14.6,16.5
600000,297.1,21.7,24.5
700000,354.9,29.4,33.2
800000,406.6,19.9,22.5
900000,437.0,22.4,25.3
1000000,443.0,18.2,20.6
1100000,497.5,11.5,13.0
1200000,511.9,37.5,42.4
1300000,484.6,23.3,26.3
1400000,517.0,14.5,16.4
1500000,532.7,28.2,31.9
1600000,511.9,37.0,41.9
1700000,554.1,45.6,51.6
1800000,552.5,24.5,27.7
1900000,547.7,48.2,54.6
2000000,582.8,26.0,29.5
