step,reward,std,ci95
0,3.8,0.3,0.3
100000,214.2,154.6,174.9
200000,540.7,222.8,252.1
300000,754.8,126.8,143.5
400000,869.4,30.4,34.4
500000,895.1,12.9,14.6
600000,866.1,33.9,38.3
700000,865.6,34.9,39.5
800000,904.4,4.4,5.0
900000,896.6,9.6,10.9
1000000,887.7,14.1,16.0
1100000,900.8,14.9,16.8
1200000,914.6,7.9,8.9
1300000,916.7,4.4,5.0
1400000,887.5,23.8,27.0
1500000,887.4,24.9,28.2
1600000,900.0,22.4,25.4
1700000,858.3,83.2,94.2
1800000,877.3,64.8,73.3
1900000,918.1,4.2,4.7
