step,reward,std,ci95
0,4.3,0.2,0.2
100000,4.4,0.8,0.9
200000,4.9,0.8,0.9
300000,5.8,0.6,0.7
400000,5.9,0.8,0.9
500000,6.4,0.1,0.1
600000,7.0,0.5,0.6
700000,6.6,0.8,0.9
800000,7.0,0.5,0.6
900000,6.2,0.4,0.4
1000000,7.4,0.9,1.1
1100000,8.4,0.5,0.6
1200000,7.6,1.0,1.1
1300000,9.0,0.7,0.8
1400000,8.8,1.0,1.2
1500000,8.9,0.6,0.7
1600000,8.9,1.5,1.7
1700000,8.3,0.3,0.4
1800000,8.9,0.5,0.6
1900000,8.3,0.6,0.7
2000000,7.9,0.3,0.4
