step,reward,seed
0,1.2197760343551636,1
50000,1.3402751684188845,1
100000,1.6850191354751587,1
150000,101.5740203857422,1
200000,458.0789184570313,1
250000,612.2388916015625,1
300000,760.8241577148438,1
350000,896.2652587890625,1
400000,901.5877685546876,1
450000,870.7232666015625,1
500000,907.8635864257812,1
550000,916.6807861328124,1
600000,906.3821411132812,1
650000,919.2025146484376,1
700000,923.076171875,1
750000,921.1526489257812,1
800000,930.1524658203124,1
850000,933.9679565429688,1
900000,924.3043823242188,1
950000,924.1895751953124,1
1000000,925.9182739257812,1
1050000,914.6966552734376,1
1100000,932.4805908203124,1
1150000,944.4944458007812,1
1200000,942.7117919921876,1
1250000,929.5841064453124,1
1300000,941.7801513671876,1
1350000,944.7628173828124,1
1400000,939.0447998046876,1
1450000,921.5011596679688,1
1500000,943.5261840820312,1
1550000,939.9373168945312,1
1600000,948.3343505859376,1
1650000,941.8203125,1
1700000,944.4041137695312,1
1750000,943.8465576171876,1
1800000,944.7833251953124,1
1850000,946.2394409179688,1
1900000,943.8865356445312,1
1950000,936.1047973632812,1
2000000,943.2482299804688,1
0,0.9922791719436646,2
50000,1.3608760833740234,2
100000,1.987073302268982,2
150000,192.709228515625,2
200000,456.8291931152344,2
250000,606.5834350585938,2
300000,677.60302734375,2
350000,721.844482421875,2
400000,812.7562866210938,2
450000,891.7269287109375,2
500000,878.2232666015625,2
550000,917.4010620117188,2
600000,914.5070190429688,2
650000,911.9807739257812,2
700000,926.5060424804688,2
750000,922.8970947265624,2
800000,929.7132568359376,2
850000,919.03271484375,2
900000,930.6729736328124,2
950000,928.5877685546876,2
1000000,922.2489013671876,2
1050000,927.4239501953124,2
1100000,933.0040893554688,2
1150000,937.8564453125,2
1200000,937.8482666015624,2
1250000,936.7449340820312,2
1300000,935.37646484375,2
1350000,941.5558471679688,2
1400000,912.9508666992188,2
1450000,933.9344482421876,2
1500000,947.2723388671876,2
1550000,937.4251098632812,2
1600000,932.0172119140624,2
1650000,934.1629028320312,2
1700000,935.5709228515624,2
1750000,935.5430908203124,2
1800000,942.7357177734376,2
1850000,936.4051513671876,2
1900000,935.77490234375,2
1950000,938.6611328125,2
2000000,942.3073120117188,2
0,0.8429275751113892,3
50000,1.1566672325134275,3
100000,1.425412893295288,3
150000,15.825155258178713,3
200000,357.7626342773437,3
250000,529.6866455078125,3
300000,621.848388671875,3
350000,691.163818359375,3
400000,796.0184326171875,3
450000,800.5963134765625,3
500000,863.8902587890625,3
550000,868.4005126953125,3
600000,888.9436645507812,3
650000,902.4521484375,3
700000,938.3173828125,3
750000,924.2125854492188,3
800000,932.1734619140624,3
850000,922.1556396484376,3
900000,903.7823486328124,3
950000,927.2572021484376,3
1000000,924.2147216796876,3
1050000,935.3272705078124,3
1100000,932.2132568359376,3
1150000,934.7726440429688,3
1200000,933.20654296875,3
1250000,928.8699340820312,3
1300000,924.9236450195312,3
1350000,929.0725708007812,3
1400000,940.6585083007812,3
1450000,932.9134521484376,3
1500000,934.2360229492188,3
1550000,918.48046875,3
1600000,940.36181640625,3
1650000,936.1691284179688,3
1700000,941.6340942382812,3
1750000,939.09130859375,3
1800000,941.5906372070312,3
1850000,939.9625244140624,3
1900000,943.2784423828124,3
1950000,935.1788940429688,3
2000000,934.2135620117188,3
